,phrase,label,sentiment,subjectivity,language,count
Gaskommission.,Gaskommission.,ORG,0.0,0.0,de,2
Pipelines Nord Stream 1,Pipelines Nord Stream 1,ORG,0.0,0.0,de,2
Wirtschaftsweise Veronika Grimm,Wirtschaftsweise Veronika Grimm,ORG,0.35,0.0,de,2
Thinktank Agora,Thinktank Agora,ORG,0.7,0.0,de,2
Min…,Min…,ORG,0.0,0.0,de,2
Bundesanwaltschaft.,Bundesanwaltschaft.,ORG,0.0,0.0,de,2
Rational,Rational,ORG,0.5,0.0,de,2
Nord Stream: Bundesanwaltschaft,Nord Stream: Bundesanwaltschaft,ORG,0.0,0.0,de,2
Energiepreisbremse.,Energiepreisbremse.,ORG,0.11666666666666665,0.3333333333333333,de,2
Bundesminister für Wirtschaft und Klimaschutz,Bundesminister für Wirtschaft und Klimaschutz,ORG,0.0,0.0,de,2
"Grüne, mitte","Grüne, mitte",ORG,0.0,0.0,de,2
Druschba-Ölpipeline in Polen,Druschba-Ölpipeline in Polen,ORG,0.0,0.0,de,2
tschechische EU-Ratspräsidentschaft,tschechische EU-Ratspräsidentschaft,ORG,0.0,0.0,de,2
OECD-Studie,OECD-Studie,ORG,0.7,0.0,de,2
e…,e…,ORG,0.0,0.0,de,2
Grünen-Chefin Lang: Neue Brennstäbe,Grünen-Chefin Lang: Neue Brennstäbe,ORG,0.0,0.0,de,2
Energiepreis-Bremse,Energiepreis-Bremse,ORG,0.0,0.0,de,2
Ostsee-Pipelines Nord-Stream,Ostsee-Pipelines Nord-Stream,ORG,-1.0,0.0,de,2
"BILD Live  BILD
</li><li>Wolfgang Schäuble: „Blanker Hohn“","BILD Live  BILD
</li><li>Wolfgang Schäuble: „Blanker Hohn“",ORG,0.0,0.0,de,2
Opposition.,Opposition.,ORG,0.0,0.0,de,2
Zündstoff-Potential,Zündstoff-Potential,ORG,0.0,0.0,de,2
Europaparlament,Europaparlament,ORG,-0.5,0.0,de,2
EWE,EWE,ORG,0.35,0.0,de,2
Smarte Lampen,Smarte Lampen,ORG,0.5249999999999999,0.0,de,2
Milliarden-Ru…,Milliarden-Ru…,ORG,0.0,0.0,de,2
Bytedance,Bytedance,ORG,0.0,0.0,de,2
Commerzbank,Commerzbank,ORG,0.0,0.0,de,2
CIA,CIA,ORG,0.0,0.0,de,2
Nord-Stream-Pipelines:,Nord-Stream-Pipelines:,ORG,0.0,0.0,de,2
Philips Hue,Philips Hue,ORG,0.0,0.0,de,2
"EU-Taxonomie, die Atomstrom","EU-Taxonomie, die Atomstrom",ORG,0.0,0.0,de,2
Verdi,Verdi,ORG,0.0,0.5,de,2
EU-Kommissionschefin,EU-Kommissionschefin,ORG,0.0,0.5,de,2
Gesellschaft: Ostdeutschland: Tausende,Gesellschaft: Ostdeutschland: Tausende,ORG,0.0,0.0,de,2
EU-Rat,EU-Rat,ORG,0.0,0.0,de,2
Außenministerium,Außenministerium,ORG,0.0,0.0,de,2
Nordstream-Pipelines,Nordstream-Pipelines,ORG,0.0,0.0,de,2
Nato.,Nato.,ORG,0.0,0.0,de,2
BASF-Sparprogramm,BASF-Sparprogramm,ORG,0.0,0.0,de,2
FDP in der Ampel,FDP in der Ampel,ORG,0.0,0.0,de,2
SPD.,SPD.,ORG,0.35,0.0,de,2
SPD-Kreisvorsitzenden,SPD-Kreisvorsitzenden,ORG,0.0,0.0,de,2
Deutschlands Gasimporteur Uniper,Deutschlands Gasimporteur Uniper,ORG,0.0,0.0,de,2
Groko,Groko,ORG,0.0,0.0,de,2
Liberale,Liberale,ORG,-0.575,0.0,de,2
a…,a…,ORG,-0.5,0.0,de,2
Energiebörse,Energiebörse,ORG,0.0,0.0,de,2
Medizinische Hilfswerk Selbsthilfe-Kurse,Medizinische Hilfswerk Selbsthilfe-Kurse,ORG,-0.5,0.0,de,2
Berliner Industrie- und Handelskammer,Berliner Industrie- und Handelskammer,ORG,0.0,0.5,de,2
Grünen in Deutschland.,Grünen in Deutschland.,ORG,0.0,0.0,de,2
em>Kirsten Girschick</em>,em>Kirsten Girschick</em>,ORG,0.0,0.0,de,2
Dänische Behörde:,Dänische Behörde:,ORG,0.0,0.0,de,2
Solaranlagen-Kosten?,Solaranlagen-Kosten?,ORG,0.0,0.0,de,2
Energiemangel,Energiemangel,ORG,0.0,0.0,de,2
NASA,NASA,ORG,0.0,0.0,de,2
AKW-Betrieb,AKW-Betrieb,ORG,0.0,0.0,de,2
Pern,Pern,ORG,0.0,0.0,de,2
EVP-Chef,EVP-Chef,ORG,0.0,0.0,de,2
Deutsche Gewerkschaftsbund,Deutsche Gewerkschaftsbund,ORG,0.0,0.5,de,2
Staatsschutzes n…,Staatsschutzes n…,ORG,0.5,0.0,de,2
Chemieriese BASF,Chemieriese BASF,ORG,-1.0,0.0,de,2
SPD-Politikerin,SPD-Politikerin,ORG,0.0,0.0,de,2
EU-Chefin,EU-Chefin,ORG,0.7,0.0,de,2
MidOcean Energy,MidOcean Energy,ORG,0.0,0.0,en,2
Ostsee-Gaspipelines,Ostsee-Gaspipelines,ORG,0.0,0.0,de,2
Emirats Katar,Emirats Katar,ORG,0.4666666666666666,0.16666666666666666,de,2
"SPD, Grünen und Liberalen","SPD, Grünen und Liberalen",ORG,0.7,0.0,de,2
Siemens Energy,Siemens Energy,ORG,0.35,0.0,de,2
EU-Bollwerk,EU-Bollwerk,ORG,0.0,0.0,de,2
EU-Klimaziele,EU-Klimaziele,ORG,0.0,0.0,de,2
Bank of England,Bank of England,ORG,-0.35,0.0,de,2
We…,We…,ORG,0.0,0.0,de,2
Sicherheitsbereitschaft,Sicherheitsbereitschaft,ORG,0.0,0.0,de,2
Eastern Pacific Shipping,Eastern Pacific Shipping,ORG,0.0,0.0,en,2
R…,R…,ORG,0.0,0.0,de,2
ISW,ISW,ORG,0.0,0.0,de,2
Deutschen Bundestag,Deutschen Bundestag,ORG,0.425,0.0,de,2
Paris,Paris,ORG,0.0,0.0,de,2
SPD-Ministerpräsident,SPD-Ministerpräsident,ORG,0.0,0.0,de,2
Rohstoff-Importen,Rohstoff-Importen,ORG,-1.0,0.0,de,2
Pipeline Turkstream,Pipeline Turkstream,ORG,1.0,0.0,de,2
Hans-Böckler-Stiftung,Hans-Böckler-Stiftung,ORG,0.35,0.0,de,2
Katholische Kirche,Katholische Kirche,ORG,0.5,0.0,de,2
Chemiekonzern,Chemiekonzern,ORG,0.35,0.0,de,2
Paritätischen Wohlfahrtsverbandes,Paritätischen Wohlfahrtsverbandes,ORG,0.0,0.5,de,2
DGB,DGB,ORG,0.0,0.5,de,2
Landtags,Landtags,ORG,0.0,0.0,de,2
/PRNewswire/ -- Venture Global LNG,/PRNewswire/ -- Venture Global LNG,ORG,0.35,0.0,en,2
Rezessionsängste,Rezessionsängste,ORG,-0.5,0.0,de,2
Bundesparteitag der Grünen,Bundesparteitag der Grünen,ORG,0.0,0.5,de,2
Bundesnetzagentur.,Bundesnetzagentur.,ORG,-0.2833333333333333,0.16666666666666666,de,2
Pro-Russland-Demonstranten,Pro-Russland-Demonstranten,ORG,-0.07500000000000001,0.0,de,2
KurschartShortseller,KurschartShortseller,ORG,0.0,0.0,de,2
russische Militär,russische Militär,ORG,0.35,0.0,de,2
Reserve-Kohlekraftwerke,Reserve-Kohlekraftwerke,ORG,0.0,0.0,de,2
Russland Deutschland,Russland Deutschland,ORG,-0.5,0.25,de,2
Leipzig,Leipzig,ORG,0.0,0.0,de,2
Konjunktur:,Konjunktur:,ORG,0.0,0.0,de,2
BewÃ¤ltigung,BewÃ¤ltigung,ORG,0.5,0.0,de,2
Twitter,Twitter,ORG,0.0,0.0,de,2
Milliarden-Rechnung?,Milliarden-Rechnung?,ORG,0.0,0.0,de,2
die Grünen den Stresstest,die Grünen den Stresstest,ORG,1.0,0.0,de,2
Gabor Halasz.</em,Gabor Halasz.</em,ORG,0.0,0.0,de,2
VDE,VDE,ORG,0.5,0.0,de,2
AKTUELLEN,AKTUELLEN,ORG,0.35,0.0,en,2
Kalkül: Wenn,Kalkül: Wenn,ORG,0.0,0.0,de,2
The Weather Channel |,The Weather Channel |,ORG,0.0,0.0,de-DE,2
HashiCorp,HashiCorp,ORG,0.0,0.0,de,2
HashiConf Global,HashiConf Global,ORG,0.35,0.0,de,2
Deutsche Städtetag.,Deutsche Städtetag.,ORG,0.7,0.0,de,2
Krisen-Experte Frank,Krisen-Experte Frank,ORG,0.425,0.0,de,2
die Grünen ihren Bundesparteitag,die Grünen ihren Bundesparteitag,ORG,0.0,0.0,de,2
Europäischen Politischen Gemeinschaft,Europäischen Politischen Gemeinschaft,ORG,0.0,0.0,de,2
fÃ¶rdern,fÃ¶rdern,ORG,0.0,0.0,de,2
Santos,Santos,ORG,0.0,0.0,de,2
Nord-Stream-Pipelines 1,Nord-Stream-Pipelines 1,ORG,0.0,0.0,de,2
WELT-Interview,WELT-Interview,ORG,0.11666666666666665,0.0,de,2
Winter!,Winter!,ORG,0.0,0.5,de,2
Freilichtmuseums.,Freilichtmuseums.,ORG,0.0,0.0,de,2
EU-Grenzen,EU-Grenzen,ORG,1.0,0.0,de,2
Blackout…,Blackout…,ORG,0.0,0.0,de,1
Bosch Professional,Bosch Professional,ORG,0.0,0.0,de,1
Europas Küste!,Europas Küste!,ORG,0.0,0.0,de,1
europäischen Küste,europäischen Küste,ORG,-0.85,0.0,de,1
Weltmarktführers Lapp.,Weltmarktführers Lapp.,ORG,1.0,0.0,de,1
Großbank UBS,Großbank UBS,ORG,0.0,0.0,de,1
Klimakonferenz: Deutschland,Klimakonferenz: Deutschland,ORG,0.0,0.0,de,1
Sonnenvitamin Vitamin D,Sonnenvitamin Vitamin D,ORG,0.0,0.0,de,1
"Bild: UN
Energie und Klima","Bild: UN
Energie und Klima",ORG,0.0,0.0,de,1
Methan eing…,Methan eing…,ORG,0.0,0.0,de,1
"Lesetipp
…","Lesetipp
…",ORG,0.0,0.0,de,1
Grünen-Politikerin,Grünen-Politikerin,ORG,0.0,0.0,de,1
Stammfiliale: monatelang,Stammfiliale: monatelang,ORG,-0.7,0.0,de,1
Munich Economic,Munich Economic,ORG,0.0,0.0,de,1
Weltklimakonferenz: Scholz,Weltklimakonferenz: Scholz,ORG,0.0,0.0,de,1
France Info:,France Info:,ORG,0.0,0.0,de,1
Instituts für Radioschutz,Instituts für Radioschutz,ORG,0.0,0.0,de,1
Arthur,Arthur,ORG,1.0,0.0,de,1
Zukunf…,Zukunf…,ORG,0.0,0.0,de,1
Österreich Werbung,Österreich Werbung,ORG,0.0,0.0,de,1
Grünen-Politi…,Grünen-Politi…,ORG,0.0,0.0,de,1
Wirtschaftsweise Veronika Grimm: »Wir,Wirtschaftsweise Veronika Grimm: »Wir,ORG,0.0,0.0,de,1
Foto: Alexandros Michailidis,Foto: Alexandros Michailidis,ORG,0.0,0.0,de,1
Dienstag mitt…,Dienstag mitt…,ORG,0.7,0.0,de,1
Expertenkommission Ga…,Expertenkommission Ga…,ORG,0.5,0.0,de,1
Minister am Samstag…,Minister am Samstag…,ORG,0.0,0.0,de,1
Borussia Moenchengladbach,Borussia Moenchengladbach,ORG,0.0,0.0,de,1
Ifo-Studie: Deutsche Wirtschaft,Ifo-Studie: Deutsche Wirtschaft,ORG,0.0,0.0,de,1
Klimaschutzbewegung Fridays for Future,Klimaschutzbewegung Fridays for Future,ORG,0.0,0.0,de,1
Ostsee-Pipelines,Ostsee-Pipelines,ORG,0.0,0.0,de,1
Rot-Grün sol…,Rot-Grün sol…,ORG,0.7,0.0,de,1
Münchner Ifo-Instituts,Münchner Ifo-Instituts,ORG,0.0,0.0,de,1
Europäische Union: EU,Europäische Union: EU,ORG,0.0,0.0,de,1
Niedersächsischer Landtag:,Niedersächsischer Landtag:,ORG,0.0,0.0,de,1
Streaming-Angeboten,Streaming-Angeboten,ORG,0.0,0.0,de,1
Bosch Akku 18V,Bosch Akku 18V,ORG,1.0,0.0,de,1
Druc…,Druc…,ORG,0.0,0.0,de,1
"Foto: dpa)
Hannover","Foto: dpa)
Hannover",ORG,0.0,0.0,de,1
Makita,Makita,ORG,0.0,0.0,de,1
EnergiepreiseEnergiep…,EnergiepreiseEnergiep…,ORG,0.0,0.0,de,1
"Bild: Letzte Generation
Themen des","Bild: Letzte Generation
Themen des",ORG,1.0,0.0,de,1
Br…,Br…,ORG,0.0,0.0,de,1
LNG-Schiffen,LNG-Schiffen,ORG,-0.7,0.0,de,1
SPD und Grüne,SPD und Grüne,ORG,0.0,0.0,de,1
SPD und Grünen,SPD und Grünen,ORG,0.0,0.0,de,1
SPD: Mutmaßliche K.-o.-Tropfen Attacke,SPD: Mutmaßliche K.-o.-Tropfen Attacke,ORG,0.0,0.0,de,1
"Foto: dpa)
Alternativen","Foto: dpa)
Alternativen",ORG,0.0,0.0,de,1
HeizungDie,HeizungDie,ORG,-1.0,0.0,de,1
uul elue,uul elue,ORG,0.0,0.0,de,1
"Dänische Energieagentur,","Dänische Energieagentur,",ORG,0.0,0.0,de,1
Bundesliga-Übertragung München-Bremen,Bundesliga-Übertragung München-Bremen,ORG,1.0,0.0,de,1
katastrophale,katastrophale,ORG,0.0,0.0,de,1
Umfrage: Blackout:,Umfrage: Blackout:,ORG,0.0,0.0,de,1
KRITIS,KRITIS,ORG,0.0,0.0,de,1
OT,OT,ORG,0.0,0.0,de,1
EU-Innenkommissarin,EU-Innenkommissarin,ORG,0.0,0.0,de,1
WSF,WSF,ORG,0.0,0.0,de,1
Klimaaktivisten:,Klimaaktivisten:,ORG,0.0,0.0,de,1
Deutschland …,Deutschland …,ORG,0.0,0.0,de,1
Zapfsäule.,Zapfsäule.,ORG,0.0,0.0,de,1
Vitesco,Vitesco,ORG,0.0,0.0,de,1
Meinungsforschungsinstituts Civey für uns…,Meinungsforschungsinstituts Civey für uns…,ORG,0.0,0.0,de,1
Weltklimakonferenz: Deutschland,Weltklimakonferenz: Deutschland,ORG,0.0,0.0,de,1
US-Zwischenwahlen,US-Zwischenwahlen,ORG,0.7,0.0,de,1
Bundespressekonferenz,Bundespressekonferenz,ORG,0.0,0.0,de,1
"Wikimedia Commons
Forscher","Wikimedia Commons
Forscher",ORG,-0.7,0.0,de,1
zerstört.</li><li>Kiew,zerstört.</li><li>Kiew,ORG,0.0,0.0,de,1
General Serg…,General Serg…,ORG,0.0,0.0,de,1
… [,… [,ORG,0.0,0.0,de,1
WM-Pause,WM-Pause,ORG,0.0,0.0,de,1
Kosten-Explosionen für Privathaushalte,Kosten-Explosionen für Privathaushalte,ORG,0.0,0.0,de,1
"Roche
Severin Schwan","Roche
Severin Schwan",ORG,-0.7,0.0,de,1
Deltas energieeffiziente Stromversorgungs- und Wärmemanagement-Lösungen,Deltas energieeffiziente Stromversorgungs- und Wärmemanagement-Lösungen,ORG,0.0,0.0,de,1
Electronica,Electronica,ORG,0.0,0.0,de,1
COP27: Olaf Scholz,COP27: Olaf Scholz,ORG,-0.7,0.0,de,1
Tem…,Tem…,ORG,0.0,0.0,de,1
Sportamt der Stadt Zürich,Sportamt der Stadt Zürich,ORG,0.0,0.0,de,1
ESG-Trend,ESG-Trend,ORG,0.0,0.0,de,1
Schülern Fleecejacken,Schülern Fleecejacken,ORG,-0.7,0.0,de,1
Foto: Martin Meissner/AP Photo/dpa,Foto: Martin Meissner/AP Photo/dpa,ORG,0.5,0.0,de,1
Foto: Mohammed Salem/REUTERS,Foto: Mohammed Salem/REUTERS,ORG,-1.0,0.0,de,1
"Foto: dpa)
Draußen","Foto: dpa)
Draußen",ORG,0.0,0.0,de,1
DESPLENTER/Belga/,DESPLENTER/Belga/,ORG,0.0,0.0,de,1
REUTERS,REUTERS,ORG,0.0,0.0,de,1
Roche +++ ABB,Roche +++ ABB,ORG,0.0,0.0,de,1
"Foto: dpa)
Kiew","Foto: dpa)
Kiew",ORG,0.0,0.0,de,1
Erneuerbare Energien: Grüne,Erneuerbare Energien: Grüne,ORG,0.0,0.0,de,1
"Bild: Vuo, CC BY-SA 4.0","Bild: Vuo, CC BY-SA 4.0",ORG,-0.7,0.0,de,1
Foto: Mediathek,Foto: Mediathek,ORG,0.0,0.0,de,1
Energiepreise: Junge Niederländer,Energiepreise: Junge Niederländer,ORG,-1.0,0.0,de,1
Af…,Af…,ORG,0.0,0.0,de,1
Deutschen Krise.,Deutschen Krise.,ORG,0.0,0.0,de,1
Sparstift ansetzen.,Sparstift ansetzen.,ORG,0.0,0.0,de,1
Affenpocken-Impfung,Affenpocken-Impfung,ORG,0.0,0.0,de,1
"Foto: IMAGO/MiS) 
FrankfurtDeutschland","Foto: IMAGO/MiS) 
FrankfurtDeutschland",ORG,0.0,0.0,de,1
Nord-Stream-Pipelines: Pipeline-Lecks: Forscher,Nord-Stream-Pipelines: Pipeline-Lecks: Forscher,ORG,-1.0,0.0,de,1
Kärntens Tourismusbetriebe bli…,Kärntens Tourismusbetriebe bli…,ORG,0.0,0.0,de,1
Öko-Aktivisten,Öko-Aktivisten,ORG,0.0,0.0,de,1
"Foto: imago) 
Düsseldorf","Foto: imago) 
Düsseldorf",ORG,0.0,0.0,de,1
Energie Burgenland,Energie Burgenland,ORG,0.0,0.0,de,1
PIN-Benefizauktion,PIN-Benefizauktion,ORG,0.0,0.0,de,1
Markt-Preise,Markt-Preise,ORG,0.0,0.0,de,1
Hamburger Otto-Gruppe,Hamburger Otto-Gruppe,ORG,0.7,0.0,de,1
Uniper Exit-Plan.,Uniper Exit-Plan.,ORG,0.0,0.0,de,1
ExxonMobil,ExxonMobil,ORG,0.0,0.0,de,1
Deloitte:,Deloitte:,ORG,0.0,0.0,de,1
Emissionsintensität der deutschen Wirtschaft:,Emissionsintensität der deutschen Wirtschaft:,ORG,-1.0,0.0,de,1
Finanzminister der Europäischen Union,Finanzminister der Europäischen Union,ORG,0.0,0.0,de,1
Bundesinstitut für Bevölkerungsforschung,Bundesinstitut für Bevölkerungsforschung,ORG,0.0,0.0,de,1
4W: Was,4W: Was,ORG,0.0,0.0,de,1
Mehr Wumms,Mehr Wumms,ORG,0.0,0.0,de,1
US-Midterms: Demokraten,US-Midterms: Demokraten,ORG,-1.0,0.0,de,1
Wohnen: Energiekrise:,Wohnen: Energiekrise:,ORG,0.0,0.0,de,1
Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,Bundesanstalt für Arbeitsschutz und Arbeitsmedizin,ORG,0.0,0.0,de,1
Energie-Solidaritätszuschlag,Energie-Solidaritätszuschlag,ORG,1.0,0.0,de,1
"COP27, Deutschland","COP27, Deutschland",ORG,1.0,0.0,de,1
Der Welt,Der Welt,ORG,0.7,0.0,de,1
"Stadtwerken ""Greenwashing""","Stadtwerken ""Greenwashing""",ORG,0.0,0.0,de,1
Energieversorgers EDF,Energieversorgers EDF,ORG,0.0,0.0,de,1
Russen-Ministerium,Russen-Ministerium,ORG,0.0,0.0,de,1
SNB,SNB,ORG,-1.0,0.0,de,1
PCK Schwedt.,PCK Schwedt.,ORG,0.0,0.0,de,1
Siemens: Benzin,Siemens: Benzin,ORG,0.75,0.0,de,1
Tr… Energie,Tr… Energie,ORG,0.7,0.0,de,1
Batteriekraftwerke Energie,Batteriekraftwerke Energie,ORG,0.0,0.0,de,1
Energiewende: Wie Großspeicherbatterien,Energiewende: Wie Großspeicherbatterien,ORG,0.7,0.0,de,1
Initiative Erdgas - Brücke ins Nichts,Initiative Erdgas - Brücke ins Nichts,ORG,0.0,0.0,de,1
Übergewinnsteuer: AK,Übergewinnsteuer: AK,ORG,0.0,0.0,de,1
AKW-,AKW-,ORG,0.0,0.0,de,1
Gasumlage:,Gasumlage:,ORG,0.0,0.0,de,1
Energiepreisdeckeln,Energiepreisdeckeln,ORG,0.0,0.0,de,1
Österreichische Gewerkschaftsbund,Österreichische Gewerkschaftsbund,ORG,0.0,0.0,de,1
Boxring,Boxring,ORG,0.0,0.0,de,1
Wirtschaftsstabilisierungsfonds,Wirtschaftsstabilisierungsfonds,ORG,0.0,0.0,de,1
Foto: imago images/Political-Moments,Foto: imago images/Political-Moments,ORG,0.0,0.0,de,1
SachverständigenratesDie,SachverständigenratesDie,ORG,-0.7,0.0,de,1
Größeres Sammelzentrum für Wertstoffe.,Größeres Sammelzentrum für Wertstoffe.,ORG,0.0,0.0,de,1
Solar-Offensive,Solar-Offensive,ORG,0.0,0.0,de,1
Finanzminister der Euro-Zone,Finanzminister der Euro-Zone,ORG,0.0,0.0,de,1
Borussia M'Gladbach,Borussia M'Gladbach,ORG,0.0,0.0,de,1
US-Zwischenwahlen.,US-Zwischenwahlen.,ORG,0.0,0.0,de,1
DB-Speditionstochter Schenker,DB-Speditionstochter Schenker,ORG,0.0,0.0,de,1
rus…,rus…,ORG,0.0,0.0,de,1
Focus Maga,Focus Maga,ORG,0.7,0.0,de,1
Zentrum.,Zentrum.,ORG,0.0,0.0,de,1
VfL Bochum eine 1:2-Niederlage,VfL Bochum eine 1:2-Niederlage,ORG,0.0,0.0,de,1
Borussia Mönchengladbach am Dienstagabend,Borussia Mönchengladbach am Dienstagabend,ORG,0.0,0.0,de,1
Mönchengladbach,Mönchengladbach,ORG,0.0,0.0,de,1
Mané!,Mané!,ORG,0.0,0.0,de,1
Katarern“ gewe…,Katarern“ gewe…,ORG,0.0,0.0,de,1
"Foto: Reuters)
Düsseldorf","Foto: Reuters)
Düsseldorf",ORG,0.0,0.0,de,1
DAS,DAS,ORG,0.0,0.0,de,1
"Wirtschaftsweise Veronika Grimm: â€�Anreize, Gas","Wirtschaftsweise Veronika Grimm: â€�Anreize, Gas",ORG,0.0,0.0,de,1
Fußball-Bundesliga!,Fußball-Bundesliga!,ORG,0.0,0.0,de,1
Foto: Jonas Walzberg/dpa Schleswig-Holstein,Foto: Jonas Walzberg/dpa Schleswig-Holstein,ORG,0.0,0.0,de,1
Energiebranche: Eon,Energiebranche: Eon,ORG,0.7,0.0,de,1
Bundesbern,Bundesbern,ORG,0.0,0.0,de,1
Organisierte Plünderungen?,Organisierte Plünderungen?,ORG,0.0,0.0,de,1
Prime Time,Prime Time,ORG,1.0,0.0,de,1
OWM,OWM,ORG,0.0,0.0,de,1
Markenverband,Markenverband,ORG,0.0,0.0,de,1
Organisation Werbungtreibende,Organisation Werbungtreibende,ORG,0.0,0.0,de,1
INA,INA,ORG,0.0,0.0,de,1
MHW,MHW,ORG,0.0,0.0,de,1
Medizinischen Katastrophen-Hilfswerk,Medizinischen Katastrophen-Hilfswerk,ORG,0.0,0.0,de,1
Ersten,Ersten,ORG,1.0,0.0,de,1
Aug…,Aug…,ORG,0.0,0.0,de,1
CF Pathways.,CF Pathways.,ORG,0.0,0.0,de,1
RTL.,RTL.,ORG,1.0,0.0,de,1
Schwesig für Energiepreis-Abwehrschirm,Schwesig für Energiepreis-Abwehrschirm,ORG,0.0,0.0,de,1
"Tages: Gaspreisbremse, Pipeline-Lecks, Porsche-Börsengang.","Tages: Gaspreisbremse, Pipeline-Lecks, Porsche-Börsengang.",ORG,0.0,0.0,de,1
"wurdeÂ«
Fetterman","wurdeÂ«
Fetterman",ORG,0.175,0.0,de,1
Werder Bremen,Werder Bremen,ORG,0.0,0.0,de,1
wÃ¤chst,wÃ¤chst,ORG,0.0,0.0,de,1
Wirtschaft bekâ€¦,Wirtschaft bekâ€¦,ORG,0.0,0.0,de,1
Nord-Stream-Pipelines?,Nord-Stream-Pipelines?,ORG,0.0,0.0,de,1
Autovermieter Sixt,Autovermieter Sixt,ORG,0.0,0.0,de,1
"Foto: IMAGO/Beautiful Sports) 
","Foto: IMAGO/Beautiful Sports) 
",ORG,0.0,0.0,de,1
schwedischen Küstenwache,schwedischen Küstenwache,ORG,0.0,0.0,de,1
Kroatien: Neuer,Kroatien: Neuer,ORG,0.0,0.0,de,1
TÜV Rheinland für Zuverlässige Ladegeräte',TÜV Rheinland für Zuverlässige Ladegeräte',ORG,0.85,0.0,de,1
Freien Demokraten,Freien Demokraten,ORG,0.09999999999999998,0.0,de,1
EcoFlow,EcoFlow,ORG,1.0,0.0,de,1
Springers,Springers,ORG,0.0,0.0,de,1
"US-Midterms, Wirtschaftsweise","US-Midterms, Wirtschaftsweise",ORG,0.7,0.0,de,1
Besatzer plünde…,Besatzer plünde…,ORG,-0.7,0.0,de,1
Djir-Sarai.,Djir-Sarai.,ORG,0.0,0.0,de,1
Stream & Übertragung  Bild Sportwetten…,Stream & Übertragung  Bild Sportwetten…,ORG,0.0,0.0,de,1
"Gladbach  WAZ News
</li><li>","Gladbach  WAZ News
</li><li>",ORG,0.0,0.0,de,1
"WirtschaftsWoche: Herr Marques, Porsche","WirtschaftsWoche: Herr Marques, Porsche",ORG,0.0,0.0,de,1
Installateuren.,Installateuren.,ORG,0.0,0.0,de,1
Tages: Klimarettung,Tages: Klimarettung,ORG,0.0,0.0,de,1
Orientier…,Orientier…,ORG,0.0,0.0,de,1
Düsseldorf,Düsseldorf,ORG,0.0,0.0,de,1
Klimaeffekt,Klimaeffekt,ORG,0.7,0.0,de,1
Norstream-Pipelines,Norstream-Pipelines,ORG,1.0,0.0,de,1
Schalkes Retter-Glaube,Schalkes Retter-Glaube,ORG,0.0,0.0,de,1
Lanxess,Lanxess,ORG,0.0,0.0,de,1
Augsburger Allgemeine.,Augsburger Allgemeine.,ORG,0.0,0.0,de,1
Energieminister,Energieminister,ORG,0.0,0.0,de,1
Air Liquide,Air Liquide,ORG,0.0,0.0,de,1
Mega-Druck,Mega-Druck,ORG,0.0,0.0,de,1
EU-Importgas,EU-Importgas,ORG,0.0,0.0,de,1
Walchenseekraftwerk,Walchenseekraftwerk,ORG,0.0,0.0,de,1
Kommissions-Vorschlags,Kommissions-Vorschlags,ORG,0.0,0.0,de,1
Air Products: Aktien,Air Products: Aktien,ORG,0.0,0.0,de,1
Porsche: Anleger,Porsche: Anleger,ORG,0.0,0.0,de,1
Fremde n…,Fremde n…,ORG,0.0,0.0,de,1
Blochers Initiative,Blochers Initiative,ORG,-1.0,0.0,de,1
Klima-Kleber!,Klima-Kleber!,ORG,0.0,0.0,de,1
russischen Parlaments.,russischen Parlaments.,ORG,0.7,0.0,de,1
Sat.1,Sat.1,ORG,1.0,0.0,de,1
Russland</li><li>,Russland</li><li>,ORG,0.0,0.0,de,1
Raffinerie PCK Schwedt,Raffinerie PCK Schwedt,ORG,0.0,0.0,de,1
"Radio Lippe
</li><li>Extreme","Radio Lippe
</li><li>Extreme",ORG,0.35,0.0,de,1
Hamburg Energie!,Hamburg Energie!,ORG,0.35,0.0,de,1
SNB-Chef,SNB-Chef,ORG,-0.5249999999999999,0.0,de,1
Bundesfinanzminister Lindner: Energiepreise,Bundesfinanzminister Lindner: Energiepreise,ORG,0.0,0.0,de,1
Düsseldorf/Bonn,Düsseldorf/Bonn,ORG,0.0,0.0,de,1
Deutsche Post: Rekordkurs,Deutsche Post: Rekordkurs,ORG,0.0,0.0,de,1
Stabi“ Unter den Linden,Stabi“ Unter den Linden,ORG,0.7,0.0,de,1
Kölner Chemiekonzern,Kölner Chemiekonzern,ORG,0.0,0.0,de,1
Silicon Valley.,Silicon Valley.,ORG,0.0,0.0,de,1
Chemiekonzern: Lanxess,Chemiekonzern: Lanxess,ORG,0.0,0.0,de,1
AK: Teuerungen Thema Nummer,AK: Teuerungen Thema Nummer,ORG,0.0,0.0,de,1
"Bundesminister für Wirtschaft und Klimaschutz,","Bundesminister für Wirtschaft und Klimaschutz,",ORG,0.0,0.0,de,1
"| tagesschau.de  tagesschau.de
</li><li>","| tagesschau.de  tagesschau.de
</li><li>",ORG,0.7,0.0,de,1
Die Welt,Die Welt,ORG,0.0,0.0,de,1
Reuters.,Reuters.,ORG,0.0,0.0,de,1
ABER: Atomkraft,ABER: Atomkraft,ORG,0.0,0.0,de,1
BILD.,BILD.,ORG,0.0,0.0,de,1
